2021-03-19 03:56:38.717749: Observing: GPS-BIIF-1---PRN-25-
2021-03-19 07:32:52.463872 [0.0, 0.0]
2021-03-19 07:33:23.721561 [0.0, -1.1111111111111112]
2021-03-19 07:33:55.794763 [0.0, -4.444444444444445]
2021-03-19 07:34:30.430632 [-4.444444444444445, 0.0]
2021-03-19 07:35:04.577554 [-1.1111111111111112, 0.0]
2021-03-19 07:35:40.168617 [0.0, 0.0]
2021-03-19 07:36:14.433395 [1.1111111111111112, 0.0]
2021-03-19 07:36:47.119690 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 07:37:22.117955 [0.0, 4.444444444444445]
2021-03-19 07:37:59.411019 [0.0, 1.1111111111111112]
2021-03-19 07:38:33.797749 [0.0, 0.0]
2021-03-19 07:39:04.500962 [0.0, -1.1111111111111112]
2021-03-19 07:39:38.393431 [0.0, -4.444444444444445]
2021-03-19 07:40:12.442668 [-4.444444444444445, 0.0]
2021-03-19 07:40:50.460384 [-1.1111111111111112, 0.0]
2021-03-19 07:41:24.834437 [0.0, 0.0]
2021-03-19 07:41:56.404741 [1.1111111111111112, 0.0]
2021-03-19 07:42:24.493420 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 07:42:59.555906: Observing: GPS-BIIF-4---PRN-27-
2021-03-19 07:42:59.555957: Az, el, state: 56.05, 51.32, Setting
2021-03-19 07:43:00.787106 [0.0, 4.444444444444445]
2021-03-19 07:43:38.314127 [0.0, 1.1111111111111112]
2021-03-19 07:44:14.125168 [0.0, 0.0]
2021-03-19 07:44:48.707603 [0.0, -1.1111111111111112]
2021-03-19 07:45:20.996830 [0.0, -4.444444444444445]
2021-03-19 07:45:58.528007 [-4.444444444444445, 0.0]
2021-03-19 07:46:32.595144 [-1.1111111111111112, 0.0]
2021-03-19 07:47:06.604487 [0.0, 0.0]
2021-03-19 07:47:41.144485 [1.1111111111111112, 0.0]
2021-03-19 07:48:12.531032 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 07:48:47.155315 [0.0, 4.444444444444445]
2021-03-19 07:49:21.375674 [0.0, 1.1111111111111112]
2021-03-19 07:49:55.521938 [0.0, 0.0]
2021-03-19 07:50:29.620622 [0.0, -1.1111111111111112]
2021-03-19 07:51:03.592059 [0.0, -4.444444444444445]
2021-03-19 07:51:37.499250 [-4.444444444444445, 0.0]
2021-03-19 07:52:14.430534 [-1.1111111111111112, 0.0]
2021-03-19 07:52:49.742069 [0.0, 0.0]
2021-03-19 07:53:20.858719 [1.1111111111111112, 0.0]
2021-03-19 07:53:55.557580 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 07:54:26.654193: Observing: GPS-BIIR-4---PRN-20-
2021-03-19 07:54:26.654234: Az, el, state: 60.30, 47.04, Setting
2021-03-19 07:54:27.742025 [0.0, 4.444444444444445]
2021-03-19 07:55:04.475001 [0.0, 1.1111111111111112]
2021-03-19 07:55:42.472054 [0.0, 0.0]
2021-03-19 07:56:14.621623 [0.0, -1.1111111111111112]
2021-03-19 07:56:46.821502 [0.0, -4.444444444444445]
2021-03-19 07:57:21.622177 [-4.444444444444445, 0.0]
2021-03-19 07:57:58.496136 [-1.1111111111111112, 0.0]
2021-03-19 07:58:30.404249 [0.0, 0.0]
2021-03-19 07:58:56.699550 [1.1111111111111112, 0.0]
2021-03-19 07:59:28.543341 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 08:00:02.700408 [0.0, 4.444444444444445]
2021-03-19 08:00:36.293454 [0.0, 1.1111111111111112]
2021-03-19 08:01:10.587437 [0.0, 0.0]
2021-03-19 08:01:43.576377 [0.0, -1.1111111111111112]
2021-03-19 08:02:18.642195 [0.0, -4.444444444444445]
2021-03-19 08:02:52.753125 [-4.444444444444445, 0.0]
2021-03-19 08:03:29.382499 [-1.1111111111111112, 0.0]
2021-03-19 08:04:03.368626 [0.0, 0.0]
2021-03-19 08:04:34.493226 [1.1111111111111112, 0.0]
2021-03-19 08:05:05.327803 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 08:05:39.754005: Observing: GPS-BIII-2---PRN-18-
2021-03-19 08:05:39.754046: Az, el, state: 115.81, 33.32, Setting
2021-03-19 08:05:40.859798 [0.0, 4.444444444444445]
2021-03-19 08:06:27.345326 [0.0, 1.1111111111111112]
2021-03-19 08:07:01.771005 [0.0, 0.0]
2021-03-19 08:07:37.710924 [0.0, -1.1111111111111112]
2021-03-19 08:08:12.602262 [0.0, -4.444444444444445]
2021-03-19 08:08:46.790768 [-4.444444444444445, 0.0]
2021-03-19 08:09:20.458197 [-1.1111111111111112, 0.0]
2021-03-19 08:09:54.644936 [0.0, 0.0]
2021-03-19 08:10:25.599471 [1.1111111111111112, 0.0]
2021-03-19 08:10:56.425084 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 08:11:30.423833 [0.0, 4.444444444444445]
2021-03-19 08:12:07.618264 [0.0, 1.1111111111111112]
2021-03-19 08:12:41.635306 [0.0, 0.0]
2021-03-19 08:13:12.626970 [0.0, -1.1111111111111112]
2021-03-19 08:13:47.389431 [0.0, -4.444444444444445]
2021-03-19 08:14:21.629279 [-4.444444444444445, 0.0]
2021-03-19 08:15:01.507469 [-1.1111111111111112, 0.0]
2021-03-19 08:15:32.452688 [0.0, 0.0]
2021-03-19 08:16:03.569631 [1.1111111111111112, 0.0]
2021-03-19 08:16:34.547809 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 08:17:08.588173: Observing: GPS-BIII-3---PRN-23-
2021-03-19 08:17:08.588217: Az, el, state: 58.18, 45.19, Setting
2021-03-19 08:17:09.816612 [0.0, 4.444444444444445]
2021-03-19 08:18:05.359044 [0.0, 1.1111111111111112]
2021-03-19 08:18:39.545656 [0.0, 0.0]
2021-03-19 08:19:11.400399 [0.0, -1.1111111111111112]
2021-03-19 08:19:45.521165 [0.0, -4.444444444444445]
2021-03-19 08:20:22.392027 [-4.444444444444445, 0.0]
2021-03-19 08:20:56.443484 [-1.1111111111111112, 0.0]
2021-03-19 08:21:30.588046 [0.0, 0.0]
2021-03-19 08:22:04.532443 [1.1111111111111112, 0.0]
2021-03-19 08:22:36.387587 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 08:23:11.466895 [0.0, 4.444444444444445]
2021-03-19 08:23:45.472232 [0.0, 1.1111111111111112]
2021-03-19 08:24:19.744487 [0.0, 0.0]
2021-03-19 08:24:54.837268 [0.0, -1.1111111111111112]
2021-03-19 08:25:27.050246 [0.0, -4.444444444444445]
2021-03-19 08:26:01.767231 [-4.444444444444445, 0.0]
2021-03-19 08:26:36.451758 [-1.1111111111111112, 0.0]
2021-03-19 08:27:07.436266 [0.0, 0.0]
2021-03-19 08:27:38.392468 [1.1111111111111112, 0.0]
2021-03-19 08:28:12.632403 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 08:28:47.630827: Observing: GPS-BIIF-11--PRN-10-
2021-03-19 08:28:47.630870: Az, el, state: 20.47, 69.09, Setting
2021-03-19 08:28:48.944198 [0.0, 4.444444444444445]
2021-03-19 08:29:52.444982 [0.0, 1.1111111111111112]
2021-03-19 08:30:29.430175 [0.0, 0.0]
2021-03-19 08:31:00.767961 [0.0, -1.1111111111111112]
2021-03-19 08:31:35.973572 [0.0, -4.444444444444445]
2021-03-19 08:32:10.416546 [-4.444444444444445, 0.0]
2021-03-19 08:32:47.378513 [-1.1111111111111112, 0.0]
2021-03-19 08:33:21.389652 [0.0, 0.0]
2021-03-19 08:33:52.542954 [1.1111111111111112, 0.0]
2021-03-19 08:34:23.288413 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 08:34:57.986487 [0.0, 4.444444444444445]
2021-03-19 08:35:35.321063 [0.0, 1.1111111111111112]
2021-03-19 08:36:09.358020 [0.0, 0.0]
2021-03-19 08:36:40.900667 [0.0, -1.1111111111111112]
2021-03-19 08:37:11.535746 [0.0, -4.444444444444445]
2021-03-19 08:37:51.580419 [-4.444444444444445, 0.0]
2021-03-19 08:38:28.411401 [-1.1111111111111112, 0.0]
2021-03-19 08:39:03.879934 [0.0, 0.0]
2021-03-19 08:39:36.719126 [1.1111111111111112, 0.0]
2021-03-19 08:40:11.671027 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 08:40:50.004415: Observing: GPS-BIIF-10--PRN-08-
2021-03-19 08:40:50.004459: Az, el, state: 76.30, 30.57, Setting
2021-03-19 08:40:51.067263 [0.0, 4.444444444444445]
2021-03-19 08:41:54.369003 [0.0, 1.1111111111111112]
2021-03-19 08:42:31.536471 [0.0, 0.0]
2021-03-19 08:43:02.376654 [0.0, -1.1111111111111112]
2021-03-19 08:43:36.381819 [0.0, -4.444444444444445]
2021-03-19 08:44:13.354240 [-4.444444444444445, 0.0]
2021-03-19 08:44:50.340456 [-1.1111111111111112, 0.0]
2021-03-19 08:45:24.514940 [0.0, 0.0]
2021-03-19 08:45:55.471930 [1.1111111111111112, 0.0]
2021-03-19 08:46:26.465027 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 08:46:57.507047 [0.0, 4.444444444444445]
2021-03-19 08:47:34.397657 [0.0, 1.1111111111111112]
2021-03-19 08:48:08.372968 [0.0, 0.0]
2021-03-19 08:48:42.596110 [0.0, -1.1111111111111112]
2021-03-19 08:49:13.443276 [0.0, -4.444444444444445]
2021-03-19 08:49:47.353623 [-4.444444444444445, 0.0]
2021-03-19 08:50:24.404070 [-1.1111111111111112, 0.0]
2021-03-19 08:50:58.501625 [0.0, 0.0]
2021-03-19 08:51:31.754978 [1.1111111111111112, 0.0]
2021-03-19 08:52:04.257402 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 08:52:36.326201: Observing: GPS-BIIF-4---PRN-27-
2021-03-19 08:52:36.326238: Az, el, state: 232.86, 39.87, Setting
2021-03-19 08:52:37.345516 [0.0, 4.444444444444445]
2021-03-19 08:54:00.351118 [0.0, 1.1111111111111112]
2021-03-19 08:54:35.521212 [0.0, 0.0]
2021-03-19 08:55:10.532418 [0.0, -1.1111111111111112]
2021-03-19 08:55:44.678800 [0.0, -4.444444444444445]
2021-03-19 08:56:18.651155 [-4.444444444444445, 0.0]
2021-03-19 08:56:55.584442 [-1.1111111111111112, 0.0]
2021-03-19 08:57:30.695122 [0.0, 0.0]
2021-03-19 08:58:04.364539 [1.1111111111111112, 0.0]
2021-03-19 08:58:36.766157 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 08:59:11.425386 [0.0, 4.444444444444445]
2021-03-19 08:59:48.487277 [0.0, 1.1111111111111112]
2021-03-19 09:00:22.444389 [0.0, 0.0]
2021-03-19 09:00:53.659706 [0.0, -1.1111111111111112]
2021-03-19 09:01:28.541018 [0.0, -4.444444444444445]
2021-03-19 09:02:07.503003 [-4.444444444444445, 0.0]
2021-03-19 09:02:51.640110 [-1.1111111111111112, 0.0]
2021-03-19 09:03:35.389428 [0.0, 0.0]
2021-03-19 09:04:06.526607 [1.1111111111111112, 0.0]
2021-03-19 09:04:51.450329 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 09:05:30.706377: Observing: GPS-BIIR-9---PRN-21-
2021-03-19 09:05:30.706421: Az, el, state: 75.19, 28.50, Setting
2021-03-19 09:05:32.131939 [0.0, 4.444444444444445]
2021-03-19 09:07:08.327398 [0.0, 1.1111111111111112]
2021-03-19 09:07:55.423063 [0.0, 0.0]
2021-03-19 09:08:26.614510 [0.0, -1.1111111111111112]
2021-03-19 09:09:03.562757 [0.0, -4.444444444444445]
2021-03-19 09:09:37.575724 [-4.444444444444445, 0.0]
2021-03-19 09:10:15.399287 [-1.1111111111111112, 0.0]
2021-03-19 09:10:49.568889 [0.0, 0.0]
2021-03-19 09:11:21.584538 [1.1111111111111112, 0.0]
2021-03-19 09:11:53.862241 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 09:12:25.532049 [0.0, 4.444444444444445]
2021-03-19 09:13:02.543890 [0.0, 1.1111111111111112]
2021-03-19 09:13:36.383656 [0.0, 0.0]
2021-03-19 09:14:10.319719 [0.0, -1.1111111111111112]
2021-03-19 09:14:44.810544 [0.0, -4.444444444444445]
2021-03-19 09:15:20.619672 [-4.444444444444445, 0.0]
2021-03-19 09:15:55.000228 [-1.1111111111111112, 0.0]
2021-03-19 09:16:29.696215 [0.0, 0.0]
2021-03-19 09:17:03.614118 [1.1111111111111112, 0.0]
2021-03-19 09:17:35.456761 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 09:18:09.785920: Observing: GPS-BIIR-9---PRN-21-
2021-03-19 09:18:09.785964: Az, el, state: 223.31, 30.41, Setting
2021-03-19 09:18:10.766909 [0.0, 4.444444444444445]
2021-03-19 09:19:28.344523 [0.0, 1.1111111111111112]
2021-03-19 09:20:02.719009 [0.0, 0.0]
2021-03-19 09:20:37.451760 [0.0, -1.1111111111111112]
2021-03-19 09:21:11.916505 [0.0, -4.444444444444445]
2021-03-19 09:21:46.203697 [-4.444444444444445, 0.0]
2021-03-19 09:22:23.564042 [-1.1111111111111112, 0.0]
2021-03-19 09:22:57.382714 [0.0, 0.0]
2021-03-19 09:23:28.570285 [1.1111111111111112, 0.0]
2021-03-19 09:23:59.469005 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 09:24:33.516373 [0.0, 4.444444444444445]
2021-03-19 09:25:07.449268 [0.0, 1.1111111111111112]
2021-03-19 09:25:41.578408 [0.0, 0.0]
2021-03-19 09:26:16.330477 [0.0, -1.1111111111111112]
2021-03-19 09:26:47.595315 [0.0, -4.444444444444445]
2021-03-19 09:27:21.553361 [-4.444444444444445, 0.0]
2021-03-19 09:27:58.468698 [-1.1111111111111112, 0.0]
2021-03-19 09:28:30.655994 [0.0, 0.0]
2021-03-19 09:29:02.785997 [1.1111111111111112, 0.0]
2021-03-19 09:29:35.332552 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 09:30:08.214348: Observing: GPS-BIIR-9---PRN-21-
2021-03-19 09:30:08.214388: Az, el, state: 219.74, 25.80, Setting
2021-03-19 09:30:09.157681 [0.0, 4.444444444444445]
2021-03-19 09:30:43.526254 [0.0, 1.1111111111111112]
2021-03-19 09:31:17.356334 [0.0, 0.0]
2021-03-19 09:31:51.307165 [0.0, -1.1111111111111112]
2021-03-19 09:32:22.529929 [0.0, -4.444444444444445]
2021-03-19 09:32:56.351674 [-4.444444444444445, 0.0]
2021-03-19 09:33:33.581181 [-1.1111111111111112, 0.0]
2021-03-19 09:34:04.527218 [0.0, 0.0]
2021-03-19 09:34:35.739529 [1.1111111111111112, 0.0]
2021-03-19 09:35:07.500577 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 09:35:41.450958 [0.0, 4.444444444444445]
2021-03-19 09:36:18.572964 [0.0, 1.1111111111111112]
2021-03-19 09:36:53.329714 [0.0, 0.0]
2021-03-19 09:37:27.629871 [0.0, -1.1111111111111112]
2021-03-19 09:37:59.349064 [0.0, -4.444444444444445]
2021-03-19 09:38:33.573553 [-4.444444444444445, 0.0]
2021-03-19 09:39:10.439697 [-1.1111111111111112, 0.0]
2021-03-19 09:39:41.635211 [0.0, 0.0]
2021-03-19 09:40:12.581158 [1.1111111111111112, 0.0]
2021-03-19 09:40:44.394798 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 09:41:15.695368: Observing: GPS-BIIF-11--PRN-10-
2021-03-19 09:41:15.695406: Az, el, state: 71.19, 47.30, Setting
2021-03-19 09:41:16.767950 [0.0, 4.444444444444445]
2021-03-19 09:42:36.546388 [0.0, 1.1111111111111112]
2021-03-19 09:43:11.390661 [0.0, 0.0]
2021-03-19 09:43:45.530814 [0.0, -1.1111111111111112]
2021-03-19 09:44:17.282307 [0.0, -4.444444444444445]
2021-03-19 09:44:51.432506 [-4.444444444444445, 0.0]
2021-03-19 09:45:27.643678 [-1.1111111111111112, 0.0]
2021-03-19 09:46:00.686102 [0.0, 0.0]
2021-03-19 09:46:32.606990 [1.1111111111111112, 0.0]
2021-03-19 09:47:04.528996 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 09:47:41.077496 [0.0, 4.444444444444445]
2021-03-19 09:48:20.378678 [0.0, 1.1111111111111112]
2021-03-19 09:48:59.392639 [0.0, 0.0]
2021-03-19 09:49:35.623686 [0.0, -1.1111111111111112]
2021-03-19 09:50:14.828768 [0.0, -4.444444444444445]
2021-03-19 09:50:59.405487 [-4.444444444444445, 0.0]
2021-03-19 09:51:46.557738 [-1.1111111111111112, 0.0]
2021-03-19 09:52:26.402120 [0.0, 0.0]
2021-03-19 09:53:01.572310 [1.1111111111111112, 0.0]
2021-03-19 09:53:36.993881 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 09:54:16.919916: Observing: GPS-BIIF-10--PRN-08-
2021-03-19 09:54:16.919960: Az, el, state: 250.80, 27.27, Setting
2021-03-19 09:54:18.025027 [0.0, 4.444444444444445]
2021-03-19 09:55:49.501592 [0.0, 1.1111111111111112]
2021-03-19 09:56:28.478548 [0.0, 0.0]
2021-03-19 09:57:04.337871 [0.0, -1.1111111111111112]
2021-03-19 09:57:43.571521 [0.0, -4.444444444444445]
2021-03-19 09:58:25.458660 [-4.444444444444445, 0.0]
2021-03-19 09:59:07.548593 [-1.1111111111111112, 0.0]
2021-03-19 09:59:48.331422 [0.0, 0.0]
2021-03-19 10:00:19.496455 [1.1111111111111112, 0.0]
2021-03-19 10:00:51.337025 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 10:01:23.454687 [0.0, 4.444444444444445]
2021-03-19 10:02:00.372794 [0.0, 1.1111111111111112]
2021-03-19 10:02:34.440463 [0.0, 0.0]
2021-03-19 10:03:05.595699 [0.0, -1.1111111111111112]
2021-03-19 10:03:39.568960 [0.0, -4.444444444444445]
2021-03-19 10:04:16.462786 [-4.444444444444445, 0.0]
2021-03-19 10:04:50.429768 [-1.1111111111111112, 0.0]
2021-03-19 10:05:21.513201 [0.0, 0.0]
2021-03-19 10:05:52.600603 [1.1111111111111112, 0.0]
2021-03-19 10:06:27.560202 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 10:07:00.114768: Observing: GPS-BIIF-12--PRN-32-
2021-03-19 10:07:00.114811: Az, el, state: 45.13, 68.42, Setting
2021-03-19 10:07:01.492386 [0.0, 4.444444444444445]
2021-03-19 10:08:42.331920 [0.0, 1.1111111111111112]
2021-03-19 10:09:16.453547 [0.0, 0.0]
2021-03-19 10:09:51.609304 [0.0, -1.1111111111111112]
2021-03-19 10:10:22.596391 [0.0, -4.444444444444445]
2021-03-19 10:10:57.536792 [-4.444444444444445, 0.0]
2021-03-19 10:11:34.528373 [-1.1111111111111112, 0.0]
2021-03-19 10:12:08.589120 [0.0, 0.0]
2021-03-19 10:12:42.618132 [1.1111111111111112, 0.0]
2021-03-19 10:13:17.388517 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 10:13:52.232387 [0.0, 4.444444444444445]
2021-03-19 10:14:26.279618 [0.0, 1.1111111111111112]
2021-03-19 10:15:00.523543 [0.0, 0.0]
2021-03-19 10:15:32.363316 [0.0, -1.1111111111111112]
2021-03-19 10:16:03.582838 [0.0, -4.444444444444445]
2021-03-19 10:16:37.349802 [-4.444444444444445, 0.0]
2021-03-19 10:17:14.422720 [-1.1111111111111112, 0.0]
2021-03-19 10:17:55.510677 [0.0, 0.0]
2021-03-19 10:18:30.633720 [1.1111111111111112, 0.0]
2021-03-19 10:19:04.516242 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 10:19:40.795639: Observing: GPS-BIIF-2---PRN-01-
2021-03-19 10:19:40.795683: Az, el, state: 45.24, 62.63, Setting
2021-03-19 10:19:41.921051 [0.0, 4.444444444444445]
2021-03-19 10:20:19.314546 [0.0, 1.1111111111111112]
2021-03-19 10:20:53.568422 [0.0, 0.0]
2021-03-19 10:21:30.327010 [0.0, -1.1111111111111112]
2021-03-19 10:22:05.141447 [0.0, -4.444444444444445]
2021-03-19 10:22:39.604503 [-4.444444444444445, 0.0]
2021-03-19 10:23:16.382274 [-1.1111111111111112, 0.0]
2021-03-19 10:23:50.459828 [0.0, 0.0]
2021-03-19 10:24:24.520543 [1.1111111111111112, 0.0]
2021-03-19 10:24:55.491684 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 10:25:29.690123 [0.0, 4.444444444444445]
2021-03-19 10:26:06.553293 [0.0, 1.1111111111111112]
2021-03-19 10:26:40.800193 [0.0, 0.0]
2021-03-19 10:27:12.773593 [0.0, -1.1111111111111112]
2021-03-19 10:27:45.613759 [0.0, -4.444444444444445]
2021-03-19 10:28:20.653879 [-4.444444444444445, 0.0]
2021-03-19 10:28:58.538163 [-1.1111111111111112, 0.0]
2021-03-19 10:29:31.455709 [0.0, 0.0]
2021-03-19 10:30:03.609866 [1.1111111111111112, 0.0]
2021-03-19 10:30:35.745057 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 10:31:11.854625: Observing: GPS-BIIR-10--PRN-22-
2021-03-19 10:31:11.854666: Az, el, state: 46.27, 57.50, Setting
2021-03-19 10:31:13.122769 [0.0, 4.444444444444445]
2021-03-19 10:31:51.567180 [0.0, 1.1111111111111112]
2021-03-19 10:32:25.447111 [0.0, 0.0]
2021-03-19 10:32:59.382201 [0.0, -1.1111111111111112]
2021-03-19 10:33:30.442716 [0.0, -4.444444444444445]
2021-03-19 10:34:04.328238 [-4.444444444444445, 0.0]
2021-03-19 10:34:41.582838 [-1.1111111111111112, 0.0]
2021-03-19 10:35:15.547618 [0.0, 0.0]
2021-03-19 10:35:46.591475 [1.1111111111111112, 0.0]
2021-03-19 10:36:17.481392 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 10:36:48.754876 [0.0, 4.444444444444445]
2021-03-19 10:37:25.330217 [0.0, 1.1111111111111112]
2021-03-19 10:37:56.609291 [0.0, 0.0]
2021-03-19 10:38:30.424803 [0.0, -1.1111111111111112]
2021-03-19 10:39:04.499411 [0.0, -4.444444444444445]
2021-03-19 10:39:38.362043 [-4.444444444444445, 0.0]
2021-03-19 10:40:13.352387 [-1.1111111111111112, 0.0]
2021-03-19 10:40:47.429685 [0.0, 0.0]
2021-03-19 10:41:22.610139 [1.1111111111111112, 0.0]
2021-03-19 10:41:59.727607 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 10:42:34.908460: Observing: GPS-BIIR-9---PRN-21-
2021-03-19 10:42:34.908501: Az, el, state: 47.83, 52.55, Setting
2021-03-19 10:42:35.990500 [0.0, 4.444444444444445]
2021-03-19 10:43:10.442105 [0.0, 1.1111111111111112]
2021-03-19 10:43:46.611555 [0.0, 0.0]
2021-03-19 10:44:18.584539 [0.0, -1.1111111111111112]
2021-03-19 10:44:53.020306 [0.0, -4.444444444444445]
2021-03-19 10:45:27.791793 [-4.444444444444445, 0.0]
2021-03-19 10:46:04.330789 [-1.1111111111111112, 0.0]
2021-03-19 10:46:38.499342 [0.0, 0.0]
2021-03-19 10:47:10.498396 [1.1111111111111112, 0.0]
2021-03-19 10:47:41.329574 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 10:48:17.629511 [0.0, 4.444444444444445]
2021-03-19 10:48:56.462655 [0.0, 1.1111111111111112]
2021-03-19 10:49:35.617410 [0.0, 0.0]
2021-03-19 10:50:14.570232 [0.0, -1.1111111111111112]
2021-03-19 10:50:58.444286 [0.0, -4.444444444444445]
2021-03-19 10:51:43.451980 [-4.444444444444445, 0.0]
2021-03-19 10:52:22.414019 [-1.1111111111111112, 0.0]
2021-03-19 10:53:03.401631 [0.0, 0.0]
2021-03-19 10:53:37.364140 [1.1111111111111112, 0.0]
2021-03-19 10:54:11.356593 [4.444444444444445, 0.0]
Something went wrong with measuring power with ant: 3cSomething went wrong with measuring power with ant: 2b2021-03-19 10:54:45.746136: Observing: GPS-BIIRM-2--PRN-31-
2021-03-19 10:54:45.746177: Az, el, state: 264.67, 61.19, Setting
2021-03-19 10:54:46.925014 [0.0, 4.444444444444445]
2021-03-19 10:56:33.352548 [0.0, 1.1111111111111112]
2021-03-19 10:57:07.909679 [0.0, 0.0]
2021-03-19 10:57:43.699195 [0.0, -1.1111111111111112]
2021-03-19 10:58:17.379959 [0.0, -4.444444444444445]
2021-03-19 10:58:51.647886 [-4.444444444444445, 0.0]
2021-03-19 10:59:28.515685 [-1.1111111111111112, 0.0]
2021-03-19 10:59:59.379645 [0.0, 0.0]
