,Drift_Rate,SNR,Index,Uncorrected_Frequency,Corrected_Frequency,freq_start,freq_end,Coarse_Channel_Number,Full_number_of_hits,dat_name,fil_0000,fil_0001,normalized_dr,SNR_ratio_0001,0000_x_0001,SNR_ratio,x
371,-0.065552,34.279484,124948,7599.999959,7599.999959,7600.000212,7599.999709,37,1493,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_13288_290747009_trappist1_0001/seti-node2.0/fil_59892_13288_290747009_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_13288_290747009_trappist1_0001/seti-node2.0/fil_59892_13288_290747009_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_13288_290747009_trappist1_0001/seti-node2.0/fil_59892_13288_290747009_trappist1_0001-beam0001.fil,-0.008625262917295297,1.1081032329214595,0.8951204339247857,1.1081032329214595,0.8951204339247857
372,-0.143022,17.620291,62474,7599.999959,7599.999959,7600.000464,7599.999459,37,595,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_13288_290747009_trappist1_0001/seti-node2.0/fil_59892_13288_290747009_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_13288_290747009_trappist1_0001/seti-node2.0/fil_59892_13288_290747009_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_13288_290747009_trappist1_0001/seti-node2.0/fil_59892_13288_290747009_trappist1_0001-beam0001.fil,-0.018818683061596193,1.1080216338278324,0.8944695797092037,1.1080216338278324,0.8944695797092037
373,0.587979,13.397398,46863,8743.999759,8743.999759,8744.001777,8743.997758,10,217,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_13288_290747009_trappist1_0001/seti-node5.0/fil_59892_13288_290747009_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_13288_290747009_trappist1_0001/seti-node5.0/fil_59892_13288_290747009_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_13288_290747009_trappist1_0001/seti-node5.0/fil_59892_13288_290747009_trappist1_0001-beam0001.fil,0.06724369630694782,1.1056065473247327,0.9350674816395013,1.1056065473247327,0.9350674816395013
374,0.301935,26.086126,93712,8743.999871,8743.999871,8744.00088,8743.998871,10,1384,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_13288_290747009_trappist1_0001/seti-node5.0/fil_59892_13288_290747009_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_13288_290747009_trappist1_0001/seti-node5.0/fil_59892_13288_290747009_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_13288_290747009_trappist1_0001/seti-node5.0/fil_59892_13288_290747009_trappist1_0001-beam0001.fil,0.03453053174898583,1.1056730920473008,0.9356073595875867,1.1056730920473008,0.9356073595875867
375,0.135076,50.996006,187406,8743.999943,8743.999943,8744.000448,8743.999443,10,1780,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_13288_290747009_trappist1_0001/seti-node5.0/fil_59892_13288_290747009_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_13288_290747009_trappist1_0001/seti-node5.0/fil_59892_13288_290747009_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_13288_290747009_trappist1_0001/seti-node5.0/fil_59892_13288_290747009_trappist1_0001-beam0001.fil,0.015447849162781743,1.10570727108331,0.9358773979652721,1.10570727108331,0.9358773979652721
376,0.063565,101.194565,374797,8743.999973,8743.999973,8744.000226,8743.999723,10,1842,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_13288_290747009_trappist1_0001/seti-node5.0/fil_59892_13288_290747009_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_13288_290747009_trappist1_0001/seti-node5.0/fil_59892_13288_290747009_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_13288_290747009_trappist1_0001/seti-node5.0/fil_59892_13288_290747009_trappist1_0001-beam0001.fil,0.0072695560792635314,1.1057234829426044,0.9360124167001534,1.1057234829426044,0.9360124167001534
377,-0.065552,96.958351,624631,7800.000018,7800.000018,7800.00027,7799.999767,31,1848,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node3.0/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node3.0/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node3.0/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,-0.00840410227319133,0.9666071451991248,0.9514761168556999,0.9666071451991248,0.9514761168556999
378,-0.127131,51.469662,312311,7800.000036,7800.000036,7800.00054,7799.999535,31,1780,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node3.0/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node3.0/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node3.0/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,-0.016298845025464574,0.9666400491141806,0.9513820554338083,0.9666400491141806,0.9513820554338083
379,-0.262207,27.008245,156151,7800.000072,7800.000072,7800.00108,7799.999071,31,1750,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node3.0/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node3.0/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node3.0/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,-0.033616277396720566,0.9666641885196566,0.951150142898083,0.9666641885196566,0.951150142898083
380,-0.508522,14.615094,78071,7800.000144,7800.000144,7800.002161,7799.998142,31,579,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node3.0/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node3.0/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node3.0/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,-0.06519511014273936,0.9666953599261839,0.9506651436880894,0.9666953599261839,0.9506651436880894
381,0.524413,12.269055,15629,9255.999791,9255.999791,9256.001809,9255.99779,53,307,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,0.05665653603158237,1.004678115751194,0.9110306876902584,1.004678115751194,0.9110306876902584
382,0.270152,23.649771,31246,9255.999887,9255.999887,9256.000896,9255.998887,53,998,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,0.02918668688944777,1.004680052087065,0.9113363071556235,1.004680052087065,0.9113363071556235
383,0.127131,46.297394,62477,9255.999947,9255.999947,9256.000452,9255.999447,53,1780,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,0.01373498204319232,1.004679209125067,0.911487666456177,1.004679209125067,0.911487666456177
384,0.063565,91.323059,124941,9255.999973,9255.999973,9256.000226,9255.999723,53,1780,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,0.006867437170263526,1.0046786269556325,0.9115627267641184,1.0046786269556325,0.9115627267641184
385,0.075484,152.177475,416057,9285.417406,9285.417406,9285.417658,9285.417156,33,375,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,0.008129305840644179,1.9927180457742124,0.9173378397291551,1.9927180457742124,0.9173378397291551
386,0.301935,40.257286,104014,9285.417408,9285.417408,9285.418417,9285.416407,33,160,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,0.032517113008845036,1.9913244346454946,0.9164339181561435,1.9913244346454946,0.9164339181561435
387,-0.135076,78.111115,208028,9285.417408,9285.417408,9285.417912,9285.416908,33,278,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,-0.014547110456432408,1.9922403086126066,0.9170385276868565,1.9922403086126066,0.9170385276868565
388,0.715109,20.615419,52007,9285.417408,9285.417408,9285.419425,9285.415407,33,124,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,0.0770141839877093,1.9894848134154257,0.9152295322450087,1.9894848134154257,0.9152295322450087
389,1.366653,10.566201,26003,9285.417424,9285.417424,9285.421458,9285.413422,33,62,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,0.14718265683272122,1.9858426450993705,0.912837418841071,1.9858426450993705,0.912837418841071
390,1.144175,16.296843,2317,9289.175813,9289.175813,9289.179847,9289.17181,31,94,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,0.1231728762759953,1.6861931924289224,0.9361392206150964,1.6861931924289224,0.9361392206150964
391,0.746892,33.516819,4634,9289.175813,9289.175813,9289.17783,9289.173812,31,124,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,0.08040453242135855,1.6865687777628697,0.9365165061606552,1.6865687777628697,0.9365165061606552
392,0.18275,33.354904,203831,9292.934206,9292.934206,9292.93471,9292.933705,28,147,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,0.01966547766695759,1.6400092028836961,0.9580832787104788,1.6400092028836961,0.9580832787104788
393,0.083429,63.537228,407662,9292.934206,9292.934206,9292.934458,9292.933955,28,276,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,0.008977680879711635,1.6404645096387946,0.9585988441155439,1.6404645096387946,0.9585988441155439
394,-0.341663,17.561926,101915,9292.93421,9292.93421,9292.935218,9292.933209,28,94,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node8.0/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,-0.03676588634107919,1.6391362310297322,0.9570394129416785,1.6391362310297322,0.9570394129416785
395,-0.087402,15.406855,124926,8056.000004,8056.000004,8056.000256,8055.999753,53,352,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node4.1/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node4.1/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node4.1/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,-0.010849304521174035,0.824612994055353,0.9254533973072291,0.824612994055353,0.9254533973072291
396,0.057606,10.902369,1299945,7499.949305,7499.949305,7499.949431,7499.94918,39,125,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node1.0/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node1.0/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node1.0/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,0.007680851788399211,0.9566358773654987,0.7645129974477554,0.9566358773654987,0.7645129974477554
397,0.131103,14.755132,325012,7514.949202,7514.949202,7514.949707,7514.948702,29,40,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node1.0/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node1.0/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node1.0/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,0.017445625734245518,0.7385175068818033,0.6758239697277961,0.7385175068818033,0.6758239697277961
398,0.113226,13.316466,650023,7514.949204,7514.949204,7514.949456,7514.948954,29,93,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node1.0/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node1.0/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node1.0/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,0.015066768001959,0.7368565622764478,0.6804118052129607,0.7368565622764478,0.6804118052129607
399,0.046681,13.906131,1300031,7514.949219,7514.949219,7514.949345,7514.949094,29,375,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node1.0/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node1.0/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node1.0/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,0.006211751783937008,0.7360506394430971,0.6826753981840671,0.7360506394430971,0.6826753981840671
400,-0.069525,36.228249,374780,7544.000008,7544.000008,7544.00026,7543.999757,10,1648,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node1.0/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node1.0/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node1.0/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,-0.009215932874318327,1.3156630529080284,0.9337019271305483,1.3156630529080284,0.9337019271305483
401,-0.170832,18.654392,187387,7544.00002,7544.00002,7544.000524,7543.999519,10,630,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node1.0/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node1.0/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node1.0/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,-0.02264474922244849,1.3151484785695635,0.9324287681836273,1.3151484785695635,0.9324287681836273
402,0.262207,22.80471,156169,8999.999927,8999.999927,9000.000936,8999.998927,31,1476,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node6.1/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node6.1/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node6.1/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,0.02913410808116387,1.013268050204624,0.9652431346446361,1.013268050204624,0.9652431346446361
403,-0.063565,80.99411,624629,9000.000022,9000.000022,9000.000274,8999.999771,31,1832,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node6.1/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node6.1/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node6.1/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,-0.007062777562755439,1.0132903310491954,0.9658726364981783,1.0132903310491954,0.9658726364981783
404,-0.127131,42.844509,312309,9000.000044,9000.000044,9000.000548,8999.999543,31,1780,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node6.1/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node6.1/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node6.1/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,-0.014125665806570572,1.0132840764898614,0.9656723048364397,1.0132840764898614,0.9656723048364397
405,-0.508522,12.197309,78069,9000.000176,9000.000176,9000.002193,8999.998174,31,319,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node6.1/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node6.1/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node6.1/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,-0.056502430676685506,1.0132549916187117,0.9643708505383634,1.0132549916187117,0.9643708505383634
406,-0.079457,11.708349,124942,7599.999971,7599.999971,7600.000224,7599.999721,37,70,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node2.0/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node2.0/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node2.0/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,-0.01045486811290915,0.9958801730799823,0.9300629018447918,0.9958801730799823,0.9300629018447918
407,-0.067538,100.947853,374767,8744.000034,8744.000034,8744.000286,8743.999783,10,1842,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node5.0/fil_59892_05429_290267333_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node5.0/fil_59892_05429_290267333_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_05429_290267333_trappist1_0001/seti-node5.0/fil_59892_05429_290267333_trappist1_0001-beam0001.fil,-0.0077239247244919405,1.0480962239405693,0.9265652474217596,1.0480962239405693,0.9265652474217596
